Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0825STA,29,582,Chikkaballapura,8,81,000,0000,Stationary Plant and Related Operators,164,140,24,144,120,24,20,20,0
B0825STA,29,582,Chikkaballapura,8,81,811,0000,Mining and Mineral Processing Plant Operators,4,4,0,4,4,0,0,0,0
B0825STA,29,582,Chikkaballapura,8,81,811,8112,Mineral Ore and Stone Processing Plant Operators,4,4,0,4,4,0,0,0,0
B0825STA,29,582,Chikkaballapura,8,81,812,0000,Metal Processing Plant Operators,14,12,2,12,10,2,2,2,0
B0825STA,29,582,Chikkaballapura,8,81,812,8121,Ore and Metal Furnace Operators,8,8,0,6,6,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,81,812,8122,"Metal Melters, Casters and Rolling Mill Operators",4,2,2,4,2,2,0,0,0
B0825STA,29,582,Chikkaballapura,8,81,812,8124,Metal Drawers and Extruders,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,8,81,813,0000,"Glass, Ceramics and Related Plant Operators",36,28,8,28,20,8,8,8,0
B0825STA,29,582,Chikkaballapura,8,81,813,8131,Glass and Ceramics Kiln and Related Machine Operators,34,26,8,28,20,8,6,6,0
B0825STA,29,582,Chikkaballapura,8,81,813,8139,"Glass, Ceramics and Related Plant Operators, N.E.C.",2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,81,814,0000,Wood Processing and Paper Making Plant Operators,10,2,8,10,2,8,0,0,0
B0825STA,29,582,Chikkaballapura,8,81,814,8141,Wood Processing Plant Operators,10,2,8,10,2,8,0,0,0
B0825STA,29,582,Chikkaballapura,8,81,815,0000,Chemical- Processing- Plant Operators,4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,81,815,8158,"Supervisors and Foremen, Chemical Processing Plant Operators and Related Workers",2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,8,81,815,8159,"Chemical Processing Plant Operators, N.E.C.",2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,81,816,0000,Power Production and Related Plant Operators,96,90,6,88,82,6,8,8,0
B0825STA,29,582,Chikkaballapura,8,81,816,8161,Power Production Plant Operators,2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,81,816,8163,"Incinerator, Water- Treatment and Related Plant Operators",90,84,6,84,78,6,6,6,0
B0825STA,29,582,Chikkaballapura,8,81,816,8169,"Incinerator, Water Treatment and Related Plant Operators, N.E.C.",4,4,0,4,4,0,0,0,0
B0825STA,29,582,Chikkaballapura,8,82,000,0000,Machine Operators and Assemblers,364,266,98,172,136,36,192,130,62
B0825STA,29,582,Chikkaballapura,8,82,821,0000,Metal and Mineral Products Machine Operators,16,16,0,6,6,0,10,10,0
B0825STA,29,582,Chikkaballapura,8,82,821,8211,Machine Tool Operators,10,10,0,4,4,0,6,6,0
B0825STA,29,582,Chikkaballapura,8,82,821,8212,Cement and Other Mineral Products Machine Operators,4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,82,821,8218,"Supervisors and Foremen, Metal and Mineral Products Machine Operators",2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,82,822,0000,Chemical Products Machine Operators,18,4,14,2,2,0,16,2,14
B0825STA,29,582,Chikkaballapura,8,82,822,8222,Ammunition and Explosive Products Machine Operators,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,8,82,822,8229,"Chemical- Products Machine Operators, N.E.C.",16,2,14,0,0,0,16,2,14
B0825STA,29,582,Chikkaballapura,8,82,823,0000,Rubber and Plastic Products Machine Operators,76,56,20,68,48,20,8,8,0
B0825STA,29,582,Chikkaballapura,8,82,823,8231,Rubber Products Machine Operators,8,8,0,2,2,0,6,6,0
B0825STA,29,582,Chikkaballapura,8,82,823,8232,Plastic Products Machine Operators,68,48,20,66,46,20,2,2,0
B0825STA,29,582,Chikkaballapura,8,82,825,0000,"Printing, Binding and Paper Products Machine Operators",4,2,2,4,2,2,0,0,0
B0825STA,29,582,Chikkaballapura,8,82,825,8253,Paper Products Machine Operators,4,2,2,4,2,2,0,0,0
B0825STA,29,582,Chikkaballapura,8,82,826,0000,"Textiles, Fur and Leather Products Machine Operators",160,116,44,28,24,4,132,92,40
B0825STA,29,582,Chikkaballapura,8,82,826,8261,"Fibre Preparing, Spinning and Winding Machine Operators",158,114,44,26,22,4,132,92,40
B0825STA,29,582,Chikkaballapura,8,82,826,8264,"Bleaching, Dyeing and Cleaning Machine Operators",2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,8,82,827,0000,Food and Related Products Machine Operators,50,36,14,34,28,6,16,8,8
B0825STA,29,582,Chikkaballapura,8,82,827,8272,Dairy Products Machine Operators,6,4,2,6,4,2,0,0,0
B0825STA,29,582,Chikkaballapura,8,82,827,8273,Grain and Spice Milling Machine Operators,36,26,10,24,20,4,12,6,6
B0825STA,29,582,Chikkaballapura,8,82,827,8275,"Fruit, Vegetable and Nut Processing Machine Operators",6,4,2,4,4,0,2,0,2
B0825STA,29,582,Chikkaballapura,8,82,827,8277,"Tea, Coffee and Cocoa Processing Machine Operators",2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,82,828,0000,Assemblers,32,28,4,24,20,4,8,8,0
B0825STA,29,582,Chikkaballapura,8,82,828,8282,Electrical Equipment Assemblers,14,12,2,12,10,2,2,2,0
B0825STA,29,582,Chikkaballapura,8,82,828,8284,"Metal, Rubber and Plastic Products Assemblers",16,16,0,10,10,0,6,6,0
B0825STA,29,582,Chikkaballapura,8,82,828,8285,Wood and Related Products Assemblers,2,0,2,2,0,2,0,0,0
B0825STA,29,582,Chikkaballapura,8,82,829,0000,Other Machine Operators and Assemblers,8,8,0,6,6,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,82,829,8290,Other Machine Operators and Assemblers,8,8,0,6,6,0,2,2,0
B0825STA,29,582,Chikkaballapura,8,83,000,0000,Drivers and Mobile-plant Operators,1218,1202,16,904,890,14,314,312,2
B0825STA,29,582,Chikkaballapura,8,83,831,0000,Locomotive Engine Drivers and Related Workers,8,6,2,6,4,2,2,2,0
B0825STA,29,582,Chikkaballapura,8,83,831,8312,"Railway Brakers, Signallers and Shunters",8,6,2,6,4,2,2,2,0
B0825STA,29,582,Chikkaballapura,8,83,832,0000,Motor Vehicle Drivers,1036,1022,14,750,738,12,286,284,2
B0825STA,29,582,Chikkaballapura,8,83,832,8321,Motor Cycle Drivers,304,302,2,220,218,2,84,84,0
B0825STA,29,582,Chikkaballapura,8,83,832,8322,"Car, Taxi and Van Drivers",316,312,4,210,208,2,106,104,2
B0825STA,29,582,Chikkaballapura,8,83,832,8323,Bus and Tram Drivers,134,132,2,92,90,2,42,42,0
B0825STA,29,582,Chikkaballapura,8,83,832,8324,Heavy Truck and Lorry Drivers,282,276,6,228,222,6,54,54,0
B0825STA,29,582,Chikkaballapura,8,83,833,0000,Agricultural and Other Mobile Plant Operators,174,174,0,148,148,0,26,26,0
B0825STA,29,582,Chikkaballapura,8,83,833,8331,Motorised Farm and Forestry Plant Operators,168,168,0,142,142,0,26,26,0
B0825STA,29,582,Chikkaballapura,8,83,833,8332,Earth Moving and Related Plant Operators,6,6,0,6,6,0,0,0,0
B0825STA,29,582,Chikkaballapura,9,00,000,0000,Elementary Occupations,2566,1678,888,1644,1128,516,922,550,372
B0825STA,29,582,Chikkaballapura,9,91,000,0000,Sales and Services Elementary Occupations,502,248,254,286,180,106,216,68,148
B0825STA,29,582,Chikkaballapura,9,91,911,0000,Street Vendors and Related Workers,194,112,82,126,80,46,68,32,36
B0825STA,29,582,Chikkaballapura,9,91,911,9111,Street Food Vendors,50,36,14,24,20,4,26,16,10
B0825STA,29,582,Chikkaballapura,9,91,911,9112,"Street Vendors, Non Food Products",140,72,68,98,56,42,42,16,26
B0825STA,29,582,Chikkaballapura,9,91,911,9113,Door to Door and Telephone Sales Persons,4,4,0,4,4,0,0,0,0
B0825STA,29,582,Chikkaballapura,9,91,913,0000,"Domestic and Related Helpers, Cleaners and Launderers",202,42,160,90,32,58,112,10,102
B0825STA,29,582,Chikkaballapura,9,91,913,9131,Domestic Helpers and Cleaners,130,2,128,40,2,38,90,0,90
B0825STA,29,582,Chikkaballapura,9,91,913,9132,"Helpers and Cleaners in Offices, Hotels and Other Establishments",68,40,28,48,30,18,20,10,10
B0825STA,29,582,Chikkaballapura,9,91,913,9133,Hand Launderers and Pressers,4,0,4,2,0,2,2,0,2
B0825STA,29,582,Chikkaballapura,9,91,915,0000,"Messengers, Porters, Door Keepers and Related Workers",74,72,2,56,56,0,18,16,2
B0825STA,29,582,Chikkaballapura,9,91,915,9152,"Door Keepers, Watchpersons and Related Workers",70,68,2,56,56,0,14,12,2
B0825STA,29,582,Chikkaballapura,9,91,915,9153,"Vending Machine Money Collectors, Meter Readers and Related Workers",4,4,0,0,0,0,4,4,0
B0825STA,29,582,Chikkaballapura,9,91,916,0000,Garbage Collectors and Related Labourers,32,22,10,14,12,2,18,10,8
B0825STA,29,582,Chikkaballapura,9,91,916,9162,Sweepers and Related Labourers,32,22,10,14,12,2,18,10,8
B0825STA,29,582,Chikkaballapura,9,92,000,0000,"Agricultural, Fishery and Related Labourers",946,516,430,684,370,314,262,146,116
B0825STA,29,582,Chikkaballapura,9,92,920,0000,"Agricultural, Fishery and Related Labourers",946,516,430,684,370,314,262,146,116
B0825STA,29,582,Chikkaballapura,9,92,920,9201,Farm Hands and Labourers,912,496,416,654,352,302,258,144,114
B0825STA,29,582,Chikkaballapura,9,92,920,9202,Forestry Labourers,34,20,14,30,18,12,4,2,2
B0825STA,29,582,Chikkaballapura,9,93,000,0000,"Labourers in Mining, Construction, Manufacturing and Transport",1118,914,204,674,578,96,444,336,108
B0825STA,29,582,Chikkaballapura,9,93,931,0000,Mining and Construction Labourers,658,530,128,364,310,54,294,220,74
B0825STA,29,582,Chikkaballapura,9,93,931,9311,Mining and Quarrying Labourers,6,6,0,6,6,0,0,0,0
B0825STA,29,582,Chikkaballapura,9,93,931,9312,"Construction and Maintenance Labourers, Roads, Dams and Similar Constructions",206,150,56,134,108,26,72,42,30
B0825STA,29,582,Chikkaballapura,9,93,931,9313,Building Construction Labourers,446,374,72,224,196,28,222,178,44
B0825STA,29,582,Chikkaballapura,9,93,932,0000,Manufacturing Labourers,242,188,54,206,168,38,36,20,16
B0825STA,29,582,Chikkaballapura,9,93,932,9322,Hand Packers and Other Manufacturing Labourers,242,188,54,206,168,38,36,20,16
B0825STA,29,582,Chikkaballapura,9,93,933,0000,Transport Labourers and Freight Handlers,218,196,22,104,100,4,114,96,18
B0825STA,29,582,Chikkaballapura,9,93,933,9331,Hand Pedal Vehicle Drivers,2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,9,93,933,9332,Drivers of Animal -drawn Vehicles and Machinery,6,6,0,0,0,0,6,6,0
B0825STA,29,582,Chikkaballapura,9,93,933,9333,Freight Handlers,210,188,22,104,100,4,106,88,18
B0825STA,29,582,Chikkaballapura,X,00,000,0000,Workers not Classified by Occupations,2098,1028,1070,1712,808,904,386,220,166
B0825STA,29,582,Chikkaballapura,X,X9,000,0000,Workers not Reporting any Occupations,2098,1028,1070,1712,808,904,386,220,166
B0825STA,29,582,Chikkaballapura,X,X9,X92,0000,Workers Reporting Occupations Unidentifiable or Unclassifiable,710,468,242,576,364,212,134,104,30
B0825STA,29,582,Chikkaballapura,X,X9,X92,X921,Workers Reporting Occupations Unidentifiable or Inadequately Described,710,468,242,576,364,212,134,104,30
B0825STA,29,582,Chikkaballapura,X,X9,X99,0000,Workers not Reporting any Occupations,1388,560,828,1136,444,692,252,116,136
B0825STA,29,582,Chikkaballapura,X,X9,X99,X999,Workers not Reporting any Occupations,1388,560,828,1136,444,692,252,116,136
B0825STA,29,583,Bangalore Rural,0,00,000,0000,Total,9590,6902,2688,6634,4680,1954,2956,2222,734
B0825STA,29,583,Bangalore Rural,1,00,000,0000,"Legislators, Senior Officials and Managers",126,122,4,86,86,0,40,36,4
B0825STA,29,583,Bangalore Rural,1,11,000,0000,Legislators and Senior Officials,36,34,2,24,24,0,12,10,2
B0825STA,29,583,Bangalore Rural,1,11,111,0000,Legislators,12,12,0,12,12,0,0,0,0
B0825STA,29,583,Bangalore Rural,1,11,111,1113,"Elected Officials, Local Bodies",12,12,0,12,12,0,0,0,0
B0825STA,29,583,Bangalore Rural,1,11,112,0000,Administrative & Executive Officials,18,16,2,8,8,0,10,8,2
B0825STA,29,583,Bangalore Rural,1,11,112,1121,"Administrative and Executive Officials, Union Government",2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,1,11,112,1122,"Administrative and Executive Officials, State Government",16,14,2,6,6,0,10,8,2
B0825STA,29,583,Bangalore Rural,1,11,114,0000,Senior Officials of Special- Interest Organisations,6,6,0,4,4,0,2,2,0
B0825STA,29,583,Bangalore Rural,1,11,114,1141,Senior Officials of Political Party Organisations,6,6,0,4,4,0,2,2,0
B0825STA,29,583,Bangalore Rural,1,12,000,0000,Corporate Managers,90,88,2,62,62,0,28,26,2
B0825STA,29,583,Bangalore Rural,1,12,121,0000,Directors and Chief Executives,44,44,0,26,26,0,18,18,0
B0825STA,29,583,Bangalore Rural,1,12,121,1213,"Working Proprietors and Directors, Mining, Construction",28,28,0,20,20,0,8,8,0
B0825STA,29,583,Bangalore Rural,1,12,121,1215,Working Proprietors and Directors and Related Executives in Transport and Communication,2,2,0,0,0,0,2,2,0
B0825STA,29,583,Bangalore Rural,1,12,121,1217,"Working Proprietors and Directors, Lodging and Catering Services",6,6,0,2,2,0,4,4,0
B0825STA,29,583,Bangalore Rural,1,12,121,1219,"Working Proprietors and Directors, Other Services, N.E.C.",8,8,0,4,4,0,4,4,0
B0825STA,29,583,Bangalore Rural,1,12,122,0000,Production and Operations Department Managers,30,30,0,28,28,0,2,2,0
B0825STA,29,583,Bangalore Rural,1,12,122,1221,"Production and Operations Department Managers in Agriculture, Hunting, Forestry & Fishing",6,6,0,6,6,0,0,0,0
B0825STA,29,583,Bangalore Rural,1,12,122,1222,Production and Operations Department Managers in Manufacturing,6,6,0,6,6,0,0,0,0
B0825STA,29,583,Bangalore Rural,1,12,122,1224,Production and Operations Department Managers in Wholesale and Retail Trade,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,1,12,122,1226,"Production and Operations Department Managers in Transport, Storage and Communication",8,8,0,8,8,0,0,0,0
B0825STA,29,583,Bangalore Rural,1,12,122,1227,Production and Operations Department Managers in Business Services,8,8,0,6,6,0,2,2,0
B0825STA,29,583,Bangalore Rural,1,12,123,0000,Other Department Managers,16,14,2,8,8,0,8,6,2
B0825STA,29,583,Bangalore Rural,1,12,123,1233,Sales and Marketing Managers,4,4,0,2,2,0,2,2,0
B0825STA,29,583,Bangalore Rural,1,12,123,1239,"Other Department Managers, N.E.C.",12,10,2,6,6,0,6,4,2
B0825STA,29,583,Bangalore Rural,2,00,000,0000,Professionals,232,168,64,132,98,34,100,70,30
B0825STA,29,583,Bangalore Rural,2,21,000,0000,"Physical, Mathematical and Engineering Science Professionals",52,44,8,20,16,4,32,28,4
B0825STA,29,583,Bangalore Rural,2,21,211,0000,"Physicists, Chemists and Related Professionals",2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,2,21,211,2113,Chemists,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,2,21,213,0000,Computing Professionals,6,6,0,2,2,0,4,4,0
B0825STA,29,583,Bangalore Rural,2,21,213,2132,Computer Programmers,6,6,0,2,2,0,4,4,0
B0825STA,29,583,Bangalore Rural,2,21,214,0000,"Architects, Engineers and Related Professionals",44,36,8,16,12,4,28,24,4
B0825STA,29,583,Bangalore Rural,2,21,214,2141,"Architects, Town and Traffic Planners",4,2,2,0,0,0,4,2,2
B0825STA,29,583,Bangalore Rural,2,21,214,2142,Civil Engineers,6,6,0,0,0,0,6,6,0
B0825STA,29,583,Bangalore Rural,2,21,214,2143,Electrical Engineers,22,16,6,10,6,4,12,10,2
B0825STA,29,583,Bangalore Rural,2,21,214,2144,Electronics and Telecommunication Engineers,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,2,21,214,2145,Mechanical Engineers,8,8,0,2,2,0,6,6,0
B0825STA,29,583,Bangalore Rural,2,21,214,2146,Chemical Engineers,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,2,22,000,0000,Life Science and Health Professionals,22,14,8,12,8,4,10,6,4
B0825STA,29,583,Bangalore Rural,2,22,221,0000,Life Science Professionals,6,4,2,4,2,2,2,2,0
B0825STA,29,583,Bangalore Rural,2,22,221,2211,"Biologists, Botanists, Zoologists and Related Professionals",4,2,2,4,2,2,0,0,0
B0825STA,29,583,Bangalore Rural,2,22,221,2213,Agronomists and Related Professionals,2,2,0,0,0,0,2,2,0
B0825STA,29,583,Bangalore Rural,2,22,222,0000,Health Professionals (except Nursing),16,10,6,8,6,2,8,4,4
B0825STA,29,583,Bangalore Rural,2,22,222,2221,"Physicians and Surgeons, Allopathic",10,8,2,4,4,0,6,4,2
B0825STA,29,583,Bangalore Rural,2,22,222,2226,Veterinarians,4,2,2,4,2,2,0,0,0
B0825STA,29,583,Bangalore Rural,2,22,222,2229,"Health Professionals (except Nursing), N.E.C.",2,0,2,0,0,0,2,0,2
B0825STA,29,583,Bangalore Rural,2,23,000,0000,Teaching Professionals,62,42,20,34,28,6,28,14,14
B0825STA,29,583,Bangalore Rural,2,23,231,0000,"College, University and Higher Education Teaching Professionals",16,12,4,10,6,4,6,6,0
B0825STA,29,583,Bangalore Rural,2,23,231,2310,"College, University and Higher Education Teaching Professionals",16,12,4,10,6,4,6,6,0
B0825STA,29,583,Bangalore Rural,2,23,232,0000,Secondary Education Teaching Professionals,32,22,10,14,14,0,18,8,10
B0825STA,29,583,Bangalore Rural,2,23,232,2320,Senior Secondary and Secondary School Teaching Professionals,32,22,10,14,14,0,18,8,10
B0825STA,29,583,Bangalore Rural,2,23,233,0000,Other Teaching Professionals,14,8,6,10,8,2,4,0,4
B0825STA,29,583,Bangalore Rural,2,23,233,2339,"Teaching Professionals, N.E.C.",14,8,6,10,8,2,4,0,4
B0825STA,29,583,Bangalore Rural,2,24,000,0000,Other Professionals,96,68,28,66,46,20,30,22,8
B0825STA,29,583,Bangalore Rural,2,24,241,0000,Business Professionals,40,34,6,20,20,0,20,14,6
B0825STA,29,583,Bangalore Rural,2,24,241,2411,Accountants,32,26,6,14,14,0,18,12,6
B0825STA,29,583,Bangalore Rural,2,24,241,2419,"Business Professionals, N.E.C.",8,8,0,6,6,0,2,2,0
B0825STA,29,583,Bangalore Rural,2,24,242,0000,Legal Professionals,10,6,4,10,6,4,0,0,0
B0825STA,29,583,Bangalore Rural,2,24,242,2421,Lawyers,10,6,4,10,6,4,0,0,0
B0825STA,29,583,Bangalore Rural,2,24,243,0000,"Archivists, Librarians and Related Information Professionals",4,4,0,4,4,0,0,0,0
B0825STA,29,583,Bangalore Rural,2,24,243,2432,Librarians and Related Information Professionals,4,4,0,4,4,0,0,0,0
B0825STA,29,583,Bangalore Rural,2,24,244,0000,Social Science and Related Professionals,16,2,14,12,0,12,4,2,2
B0825STA,29,583,Bangalore Rural,2,24,244,2446,Social Work Professionals,16,2,14,12,0,12,4,2,2
B0825STA,29,583,Bangalore Rural,2,24,245,0000,Writers and Creative or Performing Artists,12,12,0,6,6,0,6,6,0
B0825STA,29,583,Bangalore Rural,2,24,245,2451,"Authors, Journalists and Other Writers",6,6,0,4,4,0,2,2,0
B0825STA,29,583,Bangalore Rural,2,24,245,2452,"Sculptors, Painters and Related Artists",6,6,0,2,2,0,4,4,0
B0825STA,29,583,Bangalore Rural,2,24,246,0000,Religious Professionals,14,10,4,14,10,4,0,0,0
B0825STA,29,583,Bangalore Rural,2,24,246,2461,Ordained Religious Workers,10,8,2,10,8,2,0,0,0
B0825STA,29,583,Bangalore Rural,2,24,246,2462,Non-ordained Religious Workers,4,2,2,4,2,2,0,0,0
B0825STA,29,583,Bangalore Rural,3,00,000,0000,Technicians and Associate Professionals,596,366,230,380,224,156,216,142,74
B0825STA,29,583,Bangalore Rural,3,31,000,0000,Physical and Engineering Science Associate Professionals,38,36,2,20,18,2,18,18,0
B0825STA,29,583,Bangalore Rural,3,31,311,0000,Physical and Engineering Science Technicians,20,18,2,12,10,2,8,8,0
B0825STA,29,583,Bangalore Rural,3,31,311,3111,Chemical and Physical Science Technicians,8,6,2,2,0,2,6,6,0
B0825STA,29,583,Bangalore Rural,3,31,311,3112,Civil Engineering Technicians,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,3,31,311,3114,Electronics and Telecommunications Engineering Technicians,4,4,0,4,4,0,0,0,0
B0825STA,29,583,Bangalore Rural,3,31,311,3115,Mechanical Engineering Technicians,4,4,0,4,4,0,0,0,0
B0825STA,29,583,Bangalore Rural,3,31,311,3119,"Physical and Engineering Science Technicians, N.E.C.",2,2,0,0,0,0,2,2,0
B0825STA,29,583,Bangalore Rural,3,31,313,0000,Optical and Electronic Equipment Operators,16,16,0,6,6,0,10,10,0
B0825STA,29,583,Bangalore Rural,3,31,313,3131,Photographers and Image and Sound Recording Equipment Operators,10,10,0,4,4,0,6,6,0
B0825STA,29,583,Bangalore Rural,3,31,313,3132,Broadcasting and Telecommunication Equipment Operators,6,6,0,2,2,0,4,4,0
B0825STA,29,583,Bangalore Rural,3,31,314,0000,Ship and Aircraft Controllers and Technicians,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,3,31,314,3144,Air Traffic Controller,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,3,32,000,0000,Life Science and Health Associate Professionals,132,24,108,106,18,88,26,6,20
B0825STA,29,583,Bangalore Rural,3,32,321,0000,Life Science Technicians and Related Health Associate Professionals,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,3,32,321,3213,Farming and Forestry Advisers,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,3,32,322,0000,Modern Health Associate Professionals (except Nursing),20,18,2,14,12,2,6,6,0
B0825STA,29,583,Bangalore Rural,3,32,322,3221,Medical Assistants,2,2,0,0,0,0,2,2,0
B0825STA,29,583,Bangalore Rural,3,32,322,3222,Sanitarians,6,4,2,4,2,2,2,2,0
B0825STA,29,583,Bangalore Rural,3,32,322,3225,Dental Assistants,2,2,0,2,2,0,0,0,0
B0825STA,29,583,Bangalore Rural,3,32,322,3228,Pharmaceutical Assistants,8,8,0,8,8,0,0,0,0
B0825STA,29,583,Bangalore Rural,3,32,322,3229,Modern Health Associate Professionals (except Nursing),2,2,0,0,0,0,2,2,0
B0825STA,29,583,Bangalore Rural,3,32,323,0000,Nursing and Midwifery Associate Professionals,110,4,106,90,4,86,20,0,20
B0825STA,29,583,Bangalore Rural,3,32,323,3231,Nursing Associate Professionals,12,2,10,4,2,2,8,0,8
