Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0625SCA,29,574,Hassan,1,12,121,1215,Working Proprietors and Directors and Related Executives in Transport and Communication,18,18,0,6,6,0,12,12,0
B0625SCA,29,574,Hassan,1,12,121,1217,"Working Proprietors and Directors, Lodging and Catering Services",2,0,2,0,0,0,2,0,2
B0625SCA,29,574,Hassan,1,12,121,1219,"Working Proprietors and Directors, Other Services, N.E.C.",32,30,2,12,12,0,20,18,2
B0625SCA,29,574,Hassan,1,12,122,0000,Production and Operations Department Managers,242,198,44,64,46,18,178,152,26
B0625SCA,29,574,Hassan,1,12,122,1221,"Production and Operations Department Managers in Agriculture, Hunting, Forestry & Fishing",44,26,18,38,20,18,6,6,0
B0625SCA,29,574,Hassan,1,12,122,1222,Production and Operations Department Managers in Manufacturing,8,8,0,2,2,0,6,6,0
B0625SCA,29,574,Hassan,1,12,122,1223,Production and Operations Department Managers in Construction,6,6,0,6,6,0,0,0,0
B0625SCA,29,574,Hassan,1,12,122,1224,Production and Operations Department Managers in Wholesale and Retail Trade,8,8,0,0,0,0,8,8,0
B0625SCA,29,574,Hassan,1,12,122,1226,"Production and Operations Department Managers in Transport, Storage and Communication",78,72,6,12,12,0,66,60,6
B0625SCA,29,574,Hassan,1,12,122,1227,Production and Operations Department Managers in Business Services,84,72,12,6,6,0,78,66,12
B0625SCA,29,574,Hassan,1,12,122,1229,"Production and Operations Department Managers, N.E.C.",14,6,8,0,0,0,14,6,8
B0625SCA,29,574,Hassan,1,12,123,0000,Other Department Managers,24,24,0,18,18,0,6,6,0
B0625SCA,29,574,Hassan,1,12,123,1231,Finance and Administration Department Managers,6,6,0,6,6,0,0,0,0
B0625SCA,29,574,Hassan,1,12,123,1239,"Other Department Managers, N.E.C.",18,18,0,12,12,0,6,6,0
B0625SCA,29,574,Hassan,1,13,000,0000,General Managers,6,6,0,6,6,0,0,0,0
B0625SCA,29,574,Hassan,1,13,130,0000,General Managers,6,6,0,6,6,0,0,0,0
B0625SCA,29,574,Hassan,1,13,130,1301,"General Managers, Forestry and Fishing",6,6,0,6,6,0,0,0,0
B0625SCA,29,574,Hassan,2,00,000,0000,Professionals,1478,1138,340,542,440,102,936,698,238
B0625SCA,29,574,Hassan,2,21,000,0000,"Physical, Mathematical and Engineering Science Professionals",282,244,38,42,36,6,240,208,32
B0625SCA,29,574,Hassan,2,21,211,0000,"Physicists, Chemists and Related Professionals",12,0,12,0,0,0,12,0,12
B0625SCA,29,574,Hassan,2,21,211,2119,"Physical Scientists, N.E.C.",12,0,12,0,0,0,12,0,12
B0625SCA,29,574,Hassan,2,21,213,0000,Computing Professionals,50,38,12,6,6,0,44,32,12
B0625SCA,29,574,Hassan,2,21,213,2132,Computer Programmers,32,32,0,0,0,0,32,32,0
B0625SCA,29,574,Hassan,2,21,213,2139,"Computer Professionals, N.E.C.",18,6,12,6,6,0,12,0,12
B0625SCA,29,574,Hassan,2,21,214,0000,"Architects, Engineers and Related Professionals",220,206,14,36,30,6,184,176,8
B0625SCA,29,574,Hassan,2,21,214,2142,Civil Engineers,72,72,0,6,6,0,66,66,0
B0625SCA,29,574,Hassan,2,21,214,2143,Electrical Engineers,12,12,0,0,0,0,12,12,0
B0625SCA,29,574,Hassan,2,21,214,2144,Electronics and Telecommunication Engineers,14,12,2,0,0,0,14,12,2
B0625SCA,29,574,Hassan,2,21,214,2145,Mechanical Engineers,24,24,0,0,0,0,24,24,0
B0625SCA,29,574,Hassan,2,21,214,2148,Cartographers and Surveyors,26,26,0,18,18,0,8,8,0
B0625SCA,29,574,Hassan,2,21,214,2149,"Architects, Engineers and Related Professionals, N.E.C.",72,60,12,12,6,6,60,54,6
B0625SCA,29,574,Hassan,2,22,000,0000,Life Science and Health Professionals,172,120,52,54,36,18,118,84,34
B0625SCA,29,574,Hassan,2,22,222,0000,Health Professionals (except Nursing),172,120,52,54,36,18,118,84,34
B0625SCA,29,574,Hassan,2,22,222,2221,"Physicians and Surgeons, Allopathic",94,66,28,18,6,12,76,60,16
B0625SCA,29,574,Hassan,2,22,222,2224,"Physicians and Surgeons, Unani",2,0,2,2,0,2,0,0,0
B0625SCA,29,574,Hassan,2,22,222,2225,Dental Specialists,6,6,0,0,0,0,6,6,0
B0625SCA,29,574,Hassan,2,22,222,2226,Veterinarians,42,36,6,18,18,0,24,18,6
B0625SCA,29,574,Hassan,2,22,222,2229,"Health Professionals (except Nursing), N.E.C.",28,12,16,16,12,4,12,0,12
B0625SCA,29,574,Hassan,2,23,000,0000,Teaching Professionals,600,416,184,188,148,40,412,268,144
B0625SCA,29,574,Hassan,2,23,231,0000,"College, University and Higher Education Teaching Professionals",318,232,86,108,82,26,210,150,60
B0625SCA,29,574,Hassan,2,23,231,2310,"College, University and Higher Education Teaching Professionals",318,232,86,108,82,26,210,150,60
B0625SCA,29,574,Hassan,2,23,232,0000,Secondary Education Teaching Professionals,224,138,86,62,60,2,162,78,84
B0625SCA,29,574,Hassan,2,23,232,2320,Senior Secondary and Secondary School Teaching Professionals,224,138,86,62,60,2,162,78,84
B0625SCA,29,574,Hassan,2,23,233,0000,Other Teaching Professionals,58,46,12,18,6,12,40,40,0
B0625SCA,29,574,Hassan,2,23,233,2331,Education Methods Specialists,12,12,0,0,0,0,12,12,0
B0625SCA,29,574,Hassan,2,23,233,2339,"Teaching Professionals, N.E.C.",46,34,12,18,6,12,28,28,0
B0625SCA,29,574,Hassan,2,24,000,0000,Other Professionals,424,358,66,258,220,38,166,138,28
B0625SCA,29,574,Hassan,2,24,241,0000,Business Professionals,60,48,12,30,24,6,30,24,6
B0625SCA,29,574,Hassan,2,24,241,2411,Accountants,54,42,12,24,18,6,30,24,6
